"id","titulo","anio","pais","idioma","duracion","presupuesto","ingresos_mundiales","ingresos_usa","calificacion_promedio","num_votos","genero","ingresos_internacionales","idioma_ingles","pais_fuerte","duracion_cuadrado","outlier_presupuesto","outlier_ingresos","outlier_duracion","log_presupuesto","log_ingresos_int","roi","ratio_ingreso_presupuesto","categoria_presupuesto","decada"
"tt1242460","...e ora parliamo di Kevin",2011,"UK, USA","English",112,7e+06,9232318,1738692,7.5,134382,"Drama, Mystery, Thriller",7493626,1,0,12544,FALSE,FALSE,FALSE,15.7614208498767,15.8295634839452,0.070518,1.070518,"Bajo","2010s"
"tt1243957","The Tourist",2010,"USA, France, Italy, UK","English",103,1e+08,278780441,67631157,6,220037,"Action, Adventure, Crime",211149284,1,0,10609,FALSE,FALSE,FALSE,18.4206807539524,19.1680759531202,1.11149284,2.11149284,"Muy Alto","2010s"
"tt1243974","Sotto il cielo delle Hawaii",2015,"USA","English",105,3.7e+07,26250020,21067116,5.4,60915,"Comedy, Drama, Romance",5182904,1,1,11025,FALSE,FALSE,FALSE,17.4264284976355,15.4608762678509,-0.859921513513514,0.140078486486486,"Medio","2010s"
"tt1244659","Misure straordinarie",2010,"USA","English",106,3.1e+07,15134293,12068313,6.4,16119,"Drama",3065980,1,1,11236,FALSE,FALSE,FALSE,17.2494977947075,14.9358781413953,-0.901097419354839,0.0989025806451613,"Medio","2010s"
"tt1244754","Conviction",2010,"Switzerland, UK, USA","English",107,12500000,11104555,6783129,7.2,41641,"Biography, Crime, Drama",4321426,1,0,11449,FALSE,FALSE,FALSE,16.3412392822725,15.2790962297494,-0.65428592,0.34571408,"Medio","2010s"
"tt1245112","[Rec]Â²",2009,"Spain","Spanish",85,5600000,18853164,27766,6.5,67629,"Action, Adventure, Fantasy",18825398,0,1,7225,FALSE,FALSE,FALSE,15.5382773342768,16.7507175266447,2.36167821428571,3.36167821428571,"Bajo","2000s"
"tt1245492","Facciamola finita",2013,"USA","English",107,3.2e+07,126041322,101470202,6.6,378295,"Comedy",24571120,1,1,11449,FALSE,FALSE,FALSE,17.281246492014,17.0170823682022,-0.2321525,0.7678475,"Medio","2010s"
"tt1245526","RED",2010,"USA, China","English",111,5.8e+07,199006387,90380162,7,284340,"Action, Comedy, Crime",108626225,1,0,12321,FALSE,FALSE,FALSE,17.8759535857521,18.5034234280224,0.872865948275862,1.87286594827586,"Alto","2010s"
"tt1247690","Una folle passione",2014,"Czech Republic, France, USA","English",109,3e+07,5092129,176391,5.4,26464,"Drama, History, Romance",4915738,1,0,11881,FALSE,FALSE,FALSE,17.2167079729598,15.407952656314,-0.836142066666667,0.163857933333333,"Medio","2010s"
"tt1247692","Shrink",2009,"USA","English",104,5100000,303431,189621,6.6,18148,"Comedy, Drama",113810,1,1,10816,FALSE,FALSE,FALSE,15.444751293773,11.6422944568114,-0.97768431372549,0.0223156862745098,"Bajo","2000s"
"tt1250777","Kick-Ass",2010,"UK, USA, China","English",117,3e+07,96188903,48071303,7.6,517708,"Action, Comedy, Crime",48117600,1,0,13689,FALSE,FALSE,FALSE,17.2167079729598,17.6891585932976,0.60392,1.60392,"Medio","2010s"
"tt1253863","300 - L'alba di un impero",2014,"USA","English",102,1.1e+08,337580051,106580051,6.2,276636,"Action, Drama",2.31e+08,1,1,10404,FALSE,FALSE,FALSE,18.5159909328476,19.2579282728151,1.1,2.1,"Muy Alto","2010s"
"tt1253864","Immortals",2011,"USA, Canada, UK","English",110,7.5e+07,226904017,83504017,6,158793,"Action, Drama, Fantasy",143400000,1,0,12100,FALSE,FALSE,FALSE,18.1329986848339,18.7811484931033,0.912,1.912,"Alto","2010s"
"tt1255919","Holmes & Watson - 2 de menti al servizio della regina",2018,"USA, Canada","English",90,4.2e+07,40466970,30573626,3.8,28587,"Comedy, Crime, Mystery",9893344,1,0,8100,FALSE,FALSE,FALSE,17.5531802000572,16.1073728668399,-0.76444419047619,0.23555580952381,"Medio","2010s"
"tt1255953","La donna che canta",2010,"Canada, France","French",131,6800000,7099598,2071334,8.3,142557,"Drama, Mystery, War",5028264,0,0,17161,FALSE,FALSE,FALSE,15.7324333172051,15.4305855521562,-0.260549411764706,0.739450588235294,"Bajo","2010s"
"tt1258972","L'uomo con i pugni di ferro",2012,"USA, Hong Kong","English",95,1.5e+07,20546518,15634090,5.4,59920,"Action",4912428,1,0,9025,FALSE,FALSE,FALSE,16.5235608257331,15.407279082129,-0.6725048,0.3274952,"Medio","2010s"
"tt1259521","Quella casa nel bosco",2011,"USA","English",95,3e+07,69935600,42073277,7,366795,"Horror",27862323,1,1,9025,FALSE,FALSE,FALSE,17.2167079729598,17.1427859399223,-0.0712559,0.9287441,"Medio","2010s"
"tt1259528","Nella tana dei lupi",2018,"USA","English",140,3e+07,80509622,44947622,7,88814,"Action, Crime, Drama",35562000,1,1,19600,FALSE,FALSE,FALSE,17.2167079729598,17.3867882381179,0.1854,1.1854,"Medio","2010s"
"tt1259571","The Twilight Saga: New Moon",2009,"USA","English",130,5e+07,711025481,297816253,4.7,260695,"Adventure, Drama, Fantasy",413209228,1,1,16900,FALSE,TRUE,FALSE,17.7275335833924,19.8394646303911,7.26418456,8.26418456,"Alto","2000s"
"tt1261945","Sex and the City 2",2010,"USA","English",146,1e+08,290745055,95347692,4.5,72948,"Comedy, Drama, Romance",195397363,1,1,21316,FALSE,FALSE,FALSE,18.4206807539524,19.0905458072056,0.95397363,1.95397363,"Muy Alto","2010s"
"tt1262416","Scream 4",2011,"USA","English",111,4e+07,97231420,38180928,6.1,125086,"Horror, Mystery",59050492,1,1,12321,FALSE,FALSE,FALSE,17.5043900370782,17.8939034494297,0.4762623,1.4762623,"Medio","2010s"
"tt1263670","Crazy Heart",2009,"USA","English",112,7e+06,47405566,39464306,7.2,82908,"Drama, Music, Romance",7941260,1,1,12544,FALSE,FALSE,FALSE,15.7614208498767,15.8875826367343,0.134465714285714,1.13446571428571,"Bajo","2000s"
"tt1265990","The Roommate - Il terrore ti dorme accanto",2011,"USA","English",94,1.6e+07,40492652,37300000,4.8,36091,"Drama, Mystery, Thriller",3192652,1,1,8836,FALSE,FALSE,FALSE,16.5880993427041,14.9763627905643,-0.80045925,0.19954075,"Medio","2010s"
"tt1267297","Hercules: Il guerriero",2014,"USA, Hungary","English",98,1e+08,244819862,72688614,6,143777,"Action, Adventure, Fantasy",172131248,1,0,9604,FALSE,FALSE,FALSE,18.4206807539524,18.963767819365,0.72131248,1.72131248,"Muy Alto","2010s"
"tt1268799","Harold & Kumar, un Natale da ricordare",2011,"USA","English",90,1.9e+07,36192775,35061031,6.3,64589,"Adventure, Comedy",1131744,1,1,8100,FALSE,FALSE,FALSE,16.7599495897623,13.9392712473516,-0.940434526315789,0.0595654736842105,"Medio","2010s"
"tt1270262","The Devil's Double",2011,"Belgium, Netherlands","English",109,19100000,5728213,1361512,7.1,59707,"Biography, Drama, Thriller",4366701,1,0,11881,FALSE,FALSE,FALSE,16.7651989453729,15.2895185910736,-0.771376910994764,0.228623089005236,"Medio","2010s"
"tt1270761","Non avere paura del buio",2010,"USA, Australia, Mexico","English",99,2.5e+07,38269529,24046682,5.6,46319,"Fantasy, Horror, Thriller",14222847,1,0,9801,FALSE,FALSE,FALSE,17.0343864228325,16.4703602435797,-0.43108612,0.56891388,"Medio","2010s"
"tt1270797","Venom",2018,"China, USA","English",112,1e+08,856085151,213515506,6.7,343608,"Action, Adventure, Sci-Fi",642569645,1,0,12544,FALSE,TRUE,FALSE,18.4206807539524,20.2809857673025,5.42569645,6.42569645,"Muy Alto","2010s"
"tt1270798","X-Men - L'inizio",2011,"USA, UK","English",131,1.6e+08,352616690,146408305,7.7,636920,"Action, Adventure, Sci-Fi",206208385,1,0,17161,FALSE,FALSE,FALSE,18.8906843794481,19.1443977979733,0.28880240625,1.28880240625,"Muy Alto","2010s"
"tt1270835","Hatchet II",2010,"USA","English",85,8e+05,156190,52604,5.5,12155,"Action, Comedy, Horror",103586,1,1,7225,FALSE,FALSE,FALSE,13.5923682566493,11.5481671183084,-0.8705175,0.1294825,"Bajo","2010s"
"tt1272878","Cani sciolti",2013,"USA","English",109,6.1e+07,131940411,75612460,6.7,192738,"Action, Comedy, Thriller",56327951,1,1,11881,FALSE,FALSE,FALSE,17.926384438531,17.8467014530291,-0.0765909672131148,0.923409032786885,"Alto","2010s"
"tt1273678","Operazione spy sitter",2010,"USA","English",94,2.8e+07,66166000,24307086,5.4,39646,"Action, Comedy, Family",41858914,1,1,8836,FALSE,FALSE,FALSE,17.1477151038538,17.5498153549138,0.494961214285714,1.49496121428571,"Medio","2010s"
"tt1276104","Looper",2012,"USA, China","English",113,3e+07,176506819,66486205,7.4,526225,"Action, Drama, Sci-Fi",110020614,1,0,12769,FALSE,FALSE,FALSE,17.2167079729598,18.5161783152887,2.6673538,3.6673538,"Medio","2010s"
"tt1277953","Madagascar 3 - Ricercati in Europa",2012,"USA","English",95,1.45e+08,746921274,216391482,6.8,159018,"Animation, Adventure, Comedy",530529792,1,1,9025,FALSE,TRUE,FALSE,18.7922443072814,20.0893866746676,2.65882615172414,3.65882615172414,"Muy Alto","2010s"
"tt1278340","Dead Snow",2009,"Norway","Norwegian",92,8e+05,2166797,46742,6.3,63289,"Comedy, Horror",2120055,0,0,8464,FALSE,FALSE,FALSE,13.5923682566493,14.5669530613937,1.65006875,2.65006875,"Bajo","2000s"
"tt1279935","Notte folle a Manhattan",2010,"USA","English",88,5.5e+07,152263880,98711404,6.3,150419,"Comedy, Crime, Romance",53552476,1,1,7744,FALSE,FALSE,FALSE,17.8228437613786,17.7961726096239,-0.0263186181818182,0.973681381818182,"Alto","2010s"
"tt1282140","Easy Girl",2010,"USA","English",92,8e+06,75026216,58401464,7,350390,"Comedy, Drama, Romance",16624752,1,1,8464,FALSE,FALSE,FALSE,15.8949522246441,16.626403287253,1.078094,2.078094,"Bajo","2010s"
"tt1284575","Bad Teacher - Una cattiva maestra",2011,"USA","English",92,2e+07,216197492,100292856,5.6,189837,"Comedy, Romance",115904636,1,1,8464,FALSE,FALSE,FALSE,16.8112428815183,18.5682783161378,4.7952318,5.7952318,"Medio","2010s"
"tt1285009","The Strangers: Prey at Night",2018,"USA, UK","English",85,5e+06,31039126,24586708,5.2,25927,"Horror",6452418,1,0,7225,FALSE,FALSE,FALSE,15.4249486703984,15.6799656572222,0.2904836,1.2904836,"Bajo","2010s"
"tt1285016","The Social Network",2010,"USA","English",120,4e+07,224920315,96962694,7.7,608745,"Biography, Drama",127957621,1,1,14400,FALSE,FALSE,FALSE,17.5043900370782,18.6672096889404,2.198940525,3.198940525,"Medio","2010s"
"tt1285241","Don 2",2011,"India, Germany","Hindi",148,16700000,6913518,3680306,7.1,48609,"Action, Crime, Thriller",3233212,0,0,21904,FALSE,FALSE,FALSE,16.6309193372672,14.9889869376181,-0.806394491017964,0.193605508982036,"Medio","2010s"
"tt1285309","The Joneses",2009,"USA","English",96,1e+07,7043835,1475746,6.5,38056,"Comedy, Drama",5568089,1,1,9216,FALSE,FALSE,FALSE,16.1180957509583,15.5325626446589,-0.4431911,0.5568089,"Medio","2000s"
"tt1286126","A.R.O.G",2008,"Turkey","Turkish",127,8500000,22212369,NA,7.3,36471,"Comedy, Fantasy, Sci-Fi",13327421.4,0,0,16129,FALSE,FALSE,FALSE,15.9555768391076,16.4053343051147,0.567931929411765,1.56793192941176,"Bajo","2000s"
"tt1287468","Cani & gatti - La vendetta di Kitty",2010,"USA, Australia","English",82,8.5e+07,112483764,43585753,4.3,13656,"Action, Comedy, Family",68898011,1,0,6724,FALSE,FALSE,FALSE,18.2581618262193,18.0481378821569,-0.189435164705882,0.810564835294118,"Alto","2010s"
"tt1288403","Universal Soldier: Regeneration",2009,"USA","English",97,1e+07,844447,NA,5.2,24410,"Action, Adventure, Sci-Fi",506668.2,1,1,9409,FALSE,FALSE,FALSE,16.1180957509583,13.1356136041418,-0.94933318,0.05066682,"Medio","2000s"
"tt1288558","La casa",2013,"USA","English",91,1.7e+07,97542952,54239856,6.5,153997,"Fantasy, Horror, Thriller",43303096,1,1,8281,FALSE,FALSE,FALSE,16.648723960844,17.5837347146644,1.54724094117647,2.54724094117647,"Medio","2010s"
"tt1289401","Ghostbusters",2016,"USA, Australia","English",117,1.44e+08,229147509,128350574,5.2,200067,"Action, Comedy, Fantasy",100796935,1,0,13689,FALSE,FALSE,FALSE,18.7853238644847,18.4286185163142,-0.300021284722222,0.699978715277778,"Muy Alto","2010s"
"tt1289406","Harry Brown",2009,"UK","English",103,7300000,10371451,1818681,7.2,83355,"Action, Crime, Drama",8552770,1,1,10609,FALSE,FALSE,FALSE,15.8033850431049,15.9617658819732,0.171612328767123,1.17161232876712,"Bajo","2000s"
"tt1291150","Tartarughe Ninja",2014,"USA","English",101,1.25e+08,485004754,191204754,5.8,198613,"Action, Adventure, Comedy",293800000,1,1,10201,FALSE,TRUE,FALSE,18.6438243032666,19.4984098251077,1.3504,2.3504,"Muy Alto","2010s"
"tt1291580","Dietro i candelabri",2013,"USA","English",118,2.3e+07,13352609,NA,7,40038,"Biography, Drama, Music",8011565.4,1,1,13924,FALSE,FALSE,FALSE,16.9510048173717,15.8963968554816,-0.651671069565217,0.348328930434783,"Medio","2010s"
"tt1291584","Warrior",2011,"USA","English",140,2.5e+07,23308615,13657115,8.2,427585,"Action, Drama, Sport",9651500,1,1,19600,FALSE,FALSE,FALSE,17.0343864228325,16.0826240052609,-0.61394,0.38606,"Medio","2010s"
"tt1292566","Single ma non troppo",2016,"USA","English",110,3.8e+07,112343513,46843513,6.1,79569,"Comedy, Drama, Romance",65500000,1,1,12100,FALSE,FALSE,FALSE,17.4530967440064,17.9975607158727,0.723684210526316,1.72368421052632,"Medio","2010s"
"tt1293847","xXx - Il ritorno di Xander Cage",2017,"China, Canada, USA","English",107,8.5e+07,346118277,44898413,5.2,83629,"Action, Adventure, Thriller",301219864,1,0,11449,FALSE,TRUE,FALSE,18.2581618262193,19.5233510045705,2.54376310588235,3.54376310588235,"Alto","2010s"
"tt1294213","Solitary Man",2009,"USA","English",90,1.5e+07,5682554,4360548,6.3,15444,"Comedy, Drama, Romance",1322006,1,1,8100,FALSE,FALSE,FALSE,16.5235608257331,14.0946615943873,-0.911866266666667,0.0881337333333333,"Medio","2000s"
"tt1294226","The Last Song",2010,"USA","English",108,2e+07,89137047,62950384,6,79681,"Drama, Music, Romance",26186663,1,1,11664,FALSE,FALSE,FALSE,16.8112428815183,17.0807608315094,0.30933315,1.30933315,"Medio","2010s"
"tt1298644","Attenti a quelle due",2019,"USA","English",93,2.1e+07,95055451,35417038,5.4,43949,"Comedy, Crime",59638413,1,1,8649,FALSE,FALSE,FALSE,16.8600330433067,17.9038104546165,1.83992442857143,2.83992442857143,"Medio","2010s"
"tt1298649","Vicini del terzo tipo",2012,"USA","English",102,6.8e+07,68267862,35353000,5.7,119823,"Comedy, Sci-Fi",32914862,1,1,10404,FALSE,FALSE,FALSE,18.0350182778463,17.3094348766394,-0.515957911764706,0.484042088235294,"Alto","2010s"
"tt1298650","Pirati dei Caraibi - Oltre i confini del mare",2011,"USA, UK","English",137,2.5e+08,1045713802,241071802,6.6,472435,"Action, Adventure, Fantasy",804642000,1,0,18769,TRUE,TRUE,FALSE,19.3369714798265,20.5059080172112,2.218568,3.218568,"Muy Alto","2010s"
"tt1300851","The Boondock Saints 2 - Il giorno di Ognissanti",2009,"USA","English",118,8e+06,10629321,10273188,6.3,60835,"Action, Crime, Thriller",356133,1,1,13924,FALSE,FALSE,FALSE,15.8949522246441,12.7830623435061,-0.955483375,0.044516625,"Bajo","2000s"
"tt1300854","Iron Man 3",2013,"USA","English",130,2e+08,1214811252,409013994,7.2,739816,"Action, Adventure, Sci-Fi",805797258,1,1,16900,TRUE,TRUE,FALSE,19.1138279295123,20.5073427291273,3.02898629,4.02898629,"Muy Alto","2010s"
"tt1302006","The Irishman",2019,"USA","English",209,1.59e+08,968853,NA,7.9,304528,"Biography, Crime, Drama",581311.8,1,1,43681,FALSE,FALSE,TRUE,18.8844147664738,13.2730442730582,-0.996343950943396,0.00365604905660377,"Muy Alto","2010s"
"tt1302011","Kung Fu Panda 2",2011,"USA","English",90,1.5e+08,665692281,165249063,7.2,247095,"Animation, Action, Adventure",500443218,1,1,8100,FALSE,TRUE,FALSE,18.8261458587272,20.0310047017323,2.33628812,3.33628812,"Muy Alto","2010s"
"tt1302067","L'orso Yoghi",2010,"USA, New Zealand","English",81,8e+07,203509374,100246011,4.6,20027,"Animation, Adventure, Comedy",103263363,1,0,6561,FALSE,FALSE,FALSE,18.1975372051382,18.4527932148437,0.2907920375,1.2907920375,"Alto","2010s"
"tt1305591","Milo su Marte",2011,"USA","English",88,1.5e+08,39233678,21392758,5.4,20780,"Animation, Action, Adventure",17840920,1,1,7744,FALSE,FALSE,FALSE,18.8261458587272,16.6970053093441,-0.881060533333333,0.118939466666667,"Muy Alto","2010s"
"tt1305806","Il segreto dei suoi occhi",2009,"Argentina, Spain","Spanish",129,2e+06,42629597,6391436,8.2,187887,"Drama, Mystery, Romance",36238161,0,0,16641,FALSE,FALSE,FALSE,14.5086582385241,17.4056233204136,17.1190805,18.1190805,"Bajo","2000s"
"tt1306980","50 e 50",2011,"USA","English",100,8e+06,41097853,35014192,7.6,311992,"Comedy, Drama, Romance",6083661,1,1,10000,FALSE,FALSE,FALSE,15.8949522246441,15.6211173752625,-0.239542375,0.760457625,"Bajo","2010s"
"tt1307068","Cercasi amore per la fine del mondo",2012,"USA","English",101,1e+07,11681781,7078738,6.7,106300,"Adventure, Comedy, Drama",4603043,1,1,10201,FALSE,FALSE,FALSE,16.1180957509583,15.342228381737,-0.5396957,0.4603043,"Medio","2010s"
"tt1308728","Pupazzi senza gloria",2018,"USA, China","English",91,4e+07,27506452,20706452,5.4,23196,"Action, Comedy, Crime",6800000,1,0,8281,FALSE,FALSE,FALSE,17.5043900370782,15.7324333172051,-0.83,0.17,"Medio","2010s"
"tt1308729","Jimmy Bobo - Bullet to the Head",2012,"USA, India, Switzerland","English",92,4.5e+07,21947209,9489829,5.7,46846,"Action, Crime, Thriller",12457380,1,0,8464,FALSE,FALSE,FALSE,17.6221730699568,16.3378238566136,-0.723169333333333,0.276830666666667,"Medio","2010s"
"tt1311067","Halloween II",2009,"USA","English",105,1.5e+07,39421467,33392973,4.9,47460,"Horror",6028494,1,1,11025,FALSE,FALSE,FALSE,16.5235608257331,15.6120079521454,-0.5981004,0.4018996,"Medio","2000s"
"tt1314228","Che fine hanno fatto i Morgan?",2009,"USA","English",103,5.8e+07,85280250,29580087,4.8,37186,"Comedy, Drama, Romance",55700163,1,1,10609,FALSE,FALSE,FALSE,17.8759535857521,17.8354936492379,-0.0396523620689655,0.960347637931035,"Alto","2000s"
"tt1314655","Devil",2010,"USA","English",80,1e+07,62695489,33601190,6.2,127717,"Horror, Mystery, Thriller",29094299,1,1,6400,FALSE,FALSE,FALSE,16.1180957509583,17.1860528366668,1.9094299,2.9094299,"Medio","2010s"
"tt1315981","A Single Man",2009,"USA","English",99,7e+06,24964890,9176000,7.6,104394,"Drama, Romance",15788890,1,1,9801,FALSE,FALSE,FALSE,15.7614208498767,16.5748171494398,1.25555571428571,2.25555571428571,"Bajo","2000s"
"tt1318514","L'alba del pianeta delle scimmie",2011,"USA, UK, Canada","English",105,9.3e+07,481800873,176760185,7.6,490488,"Action, Drama, Sci-Fi",305040688,1,0,11025,FALSE,TRUE,FALSE,18.3481100618702,19.5359557322312,2.28000739784946,3.28000739784946,"Alto","2010s"
"tt1319718","Little Big Soldier",2010,"China, Hong Kong","Mandarin",96,2.5e+07,5186427,NA,6.9,14374,"Action, Adventure, Comedy",3111856.2,0,0,9216,FALSE,FALSE,FALSE,17.0343864228325,14.9507302763381,-0.875525752,0.124474248,"Medio","2010s"
"tt1320244","L'ultimo esorcismo",2010,"France, USA","English",87,1800000,69432527,41034350,5.6,47426,"Horror, Mystery, Thriller",28398177,1,0,7569,FALSE,FALSE,FALSE,14.4032977784218,17.1618355461438,14.776765,15.776765,"Bajo","2010s"
"tt1320253","I mercenari - The Expendables",2010,"USA, Bulgaria, Spain, Germany","English",103,8e+07,274470394,103068524,6.5,321130,"Action, Adventure, Thriller",171401870,1,0,10609,FALSE,FALSE,FALSE,18.1975372051382,18.9595214800544,1.142523375,2.142523375,"Alto","2010s"
"tt1320261","I fantastici viaggi di Gulliver",2010,"USA","English",85,1.12e+08,237382724,42779261,4.9,64747,"Adventure, Comedy, Family",194603463,1,1,7225,FALSE,FALSE,FALSE,18.5340094381879,19.0864745281744,0.737530919642857,1.73753091964286,"Muy Alto","2010s"
"tt1321509","Il funerale Ã¨ servito",2010,"USA","English",92,2.1e+07,49050886,42739347,5.7,46189,"Comedy",6311539,1,1,8464,FALSE,FALSE,FALSE,16.8600330433067,15.6578902617926,-0.699450523809524,0.300549476190476,"Medio","2010s"
"tt1321511","Oldboy",2013,"USA","English",104,3e+07,5186767,2193658,5.7,67531,"Action, Drama, Mystery",2993109,1,1,10816,FALSE,FALSE,FALSE,17.2167079729598,14.9118235385818,-0.9002297,0.0997703,"Medio","2010s"
"tt1321860","Mr. Beaver",2011,"USA, United Arab Emirates","English",91,2.1e+07,7294800,970816,6.6,46813,"Drama",6323984,1,0,8281,FALSE,FALSE,FALSE,16.8600330433067,15.6598601053922,-0.698857904761905,0.301142095238095,"Medio","2010s"
"tt1321870","Gangster Squad",2013,"USA","English",113,6e+07,105200903,46000903,6.7,203841,"Action, Crime, Drama",59200000,1,1,12769,FALSE,FALSE,FALSE,17.909855136853,17.8964321167461,-0.0133333333333333,0.986666666666667,"Alto","2010s"
"tt1322269","I segreti di Osage County",2013,"USA","English",121,2.5e+07,74188937,37738810,7.2,83412,"Comedy, Drama",36450127,1,1,14641,FALSE,FALSE,FALSE,17.0343864228325,17.4114555280726,0.45800508,1.45800508,"Medio","2010s"
"tt1322312","Amore a mille... miglia",2010,"USA","English",102,3.2e+07,42059111,17804299,6.3,56184,"Comedy, Romance",24254812,1,1,10404,FALSE,FALSE,FALSE,17.281246492014,17.0041256298812,-0.242037125,0.757962875,"Medio","2010s"
"tt1323594","Cattivissimo me",2010,"USA, France","English",95,6.9e+07,543113985,251513985,7.6,491257,"Animation, Comedy, Family",291600000,1,0,9025,FALSE,TRUE,FALSE,18.0496170770543,19.4908935615281,3.22608695652174,4.22608695652174,"Alto","2010s"
"tt1324999","The Twilight Saga: Breaking Dawn - Parte 1",2011,"USA","English",117,1.1e+08,712205856,281287133,4.9,219424,"Adventure, Drama, Fantasy",430918723,1,1,13689,FALSE,TRUE,FALSE,18.5159909328476,19.8814300548794,2.91744293636364,3.91744293636364,"Muy Alto","2010s"
"tt1325004","The Twilight Saga: Eclipse",2010,"USA","English",124,6.8e+07,698491347,300531751,5,223170,"Adventure, Drama, Fantasy",397959596,1,1,15376,FALSE,TRUE,FALSE,18.0350182778463,19.8018610430203,4.852347,5.852347,"Alto","2010s"
"tt1326972","La battaglia dei tre regni - Parte 2",2009,"China, Hong Kong, Japan, Taiwan, South Korea, USA","Mandarin",142,8e+07,120432178,NA,7.6,22629,"Action, Adventure, Drama",72259306.8,0,0,20164,FALSE,FALSE,FALSE,18.1975372051382,18.0957717043409,-0.096758665,0.903241335,"Alto","2000s"
"tt1327194","Ho cercato il tuo nome",2012,"USA","English",101,2.5e+07,99357138,60457138,6.5,99629,"Drama, Mystery, Romance",38900000,1,1,10201,FALSE,FALSE,FALSE,17.0343864228325,17.4765048342956,0.556,1.556,"Medio","2010s"
"tt1327773","The Butler - Un maggiordomo alla Casa Bianca",2013,"USA","English",132,3e+07,177313795,116632095,7.2,106839,"Biography, Drama",60681700,1,1,17424,FALSE,FALSE,FALSE,17.2167079729598,17.9211527443523,1.02272333333333,2.02272333333333,"Medio","2010s"
"tt1333125","Comic Movie",2013,"USA","English",94,6e+06,32443111,8840453,4.3,98127,"Comedy",23602658,1,1,8836,FALSE,FALSE,FALSE,15.607270193859,16.9768699331406,2.93377633333333,3.93377633333333,"Bajo","2010s"
"tt1334102","The Resident",2011,"UK, USA","English",91,2e+07,6742156,NA,5.3,25990,"Drama, Horror, Mystery",4045293.6,1,0,8281,FALSE,FALSE,FALSE,16.8112428815183,15.2130649364778,-0.79773532,0.20226468,"Medio","2010s"
"tt1334260","Non lasciarmi",2010,"UK","English",103,1.5e+07,9918093,2434652,7.1,135443,"Drama, Romance, Sci-Fi",7483441,1,1,10609,FALSE,FALSE,FALSE,16.5235608257331,15.8282034045371,-0.501103933333333,0.498896066666667,"Medio","2010s"
